11/1/2018,304.589996,318.450012,296.670013,317.380005
11/2/2018,318,321.880005,308.329987,309.100006
11/5/2018,311.100006,317.529999,303.73999,315.440002
11/6/2018,314.76001,320.220001,305.299988,310.839996
11/7/2018,312.899994,328.559998,311,327.5
11/8/2018,328,332.049988,316.609985,317.920013
11/9/2018,311.070007,312.980011,298.01001,303.470001
11/12/2018,300,302.48999,290.630005,294.070007
11/13/2018,295,303.549988,289.100006,294.399994
11/14/2018,300.399994,301.839996,278.299988,286.730011
11/15/2018,285.51001,292.5,282.160004,290.059998
11/16/2018,287.140015,291.720001,281,286.209991
11/19/2018,283.790009,285.089996,269.149994,270.600006
11/20/2018,254.630005,276.339996,250,266.980011
11/21/2018,274.420013,275.339996,261.51001,262.130005
11/23/2018,260.109985,265.5,256.839996,258.820007
11/26/2018,260.549988,266.25,253.800003,261.429993
11/27/2018,259.23999,269.079987,256.140015,266.630005
11/28/2018,271.980011,284,263.339996,282.649994
11/29/2018,282.320007,290.48999,275.5,288.75
11/30/2018,288,290.809998,283.059998,286.130005
12/3/2018,293.190002,298.720001,284.579987,290.299988
12/4/2018,288.130005,295.73999,274.720001,275.329987
12/6/2018,268.329987,283.220001,267.140015,282.880005
12/7/2018,282.480011,284.209991,263.380005,265.140015
12/10/2018,264.190002,271.179993,260.609985,269.700012
12/11/2018,274.079987,274.5,262.76001,265.320007
12/12/2018,267.660004,281.769989,266.480011,274.880005
12/13/2018,277.640015,279.320007,271.850006,276.019989
12/14/2018,271.809998,277.670013,265,266.839996
12/17/2018,266.51001,272.980011,261.079987,262.799988
12/18/2018,263.299988,275.75,263.290009,270.940002
12/19/2018,269.959991,280.869995,263.769989,266.769989
12/20/2018,264.640015,269.899994,251.880005,260.579987
12/21/2018,263.829987,264.5,241.289993,246.389999
12/24/2018,242,250.649994,233.679993,233.880005
12/26/2018,233.919998,254.5,231.229996,253.669998
12/27/2018,250.110001,255.589996,240.100006,255.570007
12/28/2018,257.940002,261.910004,249.800003,256.079987
12/31/2018,260.160004,270.100006,260,267.660004
1/2/2019,259.279999,269.75,256.579987,267.660004
1/3/2019,270.200012,275.790009,264.429993,271.200012
1/4/2019,281.880005,297.799988,278.540009,297.570007
1/7/2019,302.100006,316.799988,301.649994,315.339996
1/8/2019,319.980011,320.589996,308.01001,320.269989
1/9/2019,317.709991,323.350006,313.5,319.959991
1/10/2019,314.570007,325.369995,312.5,324.660004
1/11/2019,330.959991,341.089996,328.519989,337.589996
1/14/2019,334.23999,335.480011,329.130005,332.940002
1/15/2019,349.600006,357.220001,347,354.640015
1/16/2019,354,358.850006,348.109985,351.390015
1/17/2019,349.5,355.790009,346.410004,353.190002
1/18/2019,351.970001,353,336.730011,339.100006
1/22/2019,334.890015,336.880005,321.029999,325.160004
1/23/2019,328.25,331.75,318.600006,321.98999
1/24/2019,320.600006,331.799988,319,326.670013
1/25/2019,328.720001,340,328.51001,338.049988
1/28/2019,334.700012,336.299988,328.880005,335.660004
1/29/2019,335.869995,338.220001,328.149994,328.899994
1/30/2019,332.75,341.779999,330.799988,340.660004
1/31/2019,339.679993,345.98999,338.089996,339.5
2/1/2019,337.179993,346.839996,336.5,339.850006
2/4/2019,342.600006,352,341.299988,351.339996
2/5/2019,353.200012,360,352.899994,355.809998
2/6/2019,357,357.040009,347.190002,352.190002
2/7/2019,347.899994,348.75,339.019989,344.709991
2/8/2019,338,348,338,347.570007
2/11/2019,350,352.869995,344.809998,345.730011
2/12/2019,348.089996,360,346.519989,359.970001
2/13/2019,357.299988,359.600006,350.279999,351.769989
2/14/2019,351.75,360.450012,348.329987,359.070007
2/15/2019,358.470001,364.399994,355.5,356.869995
2/19/2019,355.799988,365,355.320007,361.920013
2/20/2019,364.850006,366.709991,356.700012,359.910004
2/21/2019,360.029999,362.850006,353.880005,356.970001
2/22/2019,360.339996,366.130005,360.049988,363.019989
2/25/2019,367.01001,371.48999,363.790009,363.910004
2/26/2019,362.980011,365.700012,359.329987,364.970001
2/27/2019,363.5,368.029999,359.799988,362.869995
2/28/2019,362.470001,366.390015,357.709991,358.100006
3/1/2019,362.26001,362.869995,354.690002,357.320007
3/4/2019,359.720001,362.25,348.040009,351.040009
3/5/2019,351.459991,356.170013,348.25,354.299988
3/6/2019,353.600006,359.880005,351.700012,359.609985
3/7/2019,360.160004,362.859985,350.5,352.600006
3/8/2019,345.75,349.920013,342.470001,349.600006
3/11/2019,352,358.980011,350.029999,358.859985
3/12/2019,359.369995,360.130005,353.799988,356.269989
3/13/2019,355.809998,362.480011,352.769989,361.209991
3/14/2019,360.5,363.839996,358.100006,358.820007
3/15/2019,361.019989,364,358.890015,361.459991
3/18/2019,362.470001,370.970001,361.859985,363.440002
3/19/2019,366.399994,366.959991,356.799988,358.779999
