11/1/2018,107.050003,107.32,105.529999,105.919998
11/2/2018,106.480003,107.32,104.980003,106.160004
11/5/2018,106.370003,107.739998,105.900002,107.510002
11/6/2018,107.379997,108.839996,106.279999,107.720001
11/7/2018,109.440002,112.239998,109.400002,111.959999
11/8/2018,111.800003,112.209999,110.910004,111.75
11/9/2018,110.849998,111.449997,108.760002,109.57
11/12/2018,109.419998,109.959999,106.099998,106.870003
11/13/2018,107.550003,108.739998,106.639999,106.940002
11/14/2018,108.099998,108.260002,104.470001,104.970001
11/15/2018,104.989998,107.800003,103.910004,107.279999
11/16/2018,107.080002,108.879997,106.800003,108.290001
11/19/2018,108.269997,108.559998,103.550003,104.620003
11/20/2018,101.800003,102.970001,99.349998,101.709999
11/21/2018,103.599998,104.43,102.239998,103.110001
11/23/2018,102.169998,103.809998,102,103.07
11/26/2018,104.790001,106.629997,104.580002,106.470001
11/27/2018,106.269997,107.330002,105.360001,107.139999
11/28/2018,107.889999,111.330002,107.860001,111.120003
11/29/2018,110.330002,111.120003,109.029999,110.190002
11/30/2018,110.699997,110.970001,109.360001,110.889999
12/3/2018,113,113.419998,110.730003,112.089996
12/4/2018,111.940002,112.639999,108.209999,108.519997
12/6/2018,105.82,109.239998,105,109.190002
12/7/2018,108.379997,109.449997,104.300003,104.82
12/10/2018,104.800003,107.980003,103.889999,107.589996
12/11/2018,109.800003,110.949997,107.440002,108.589996
12/12/2018,110.889999,111.269997,109.040001,109.080002
12/13/2018,109.580002,110.870003,108.629997,109.449997
12/14/2018,108.25,109.260002,105.5,106.029999
12/17/2018,105.410004,105.800003,101.709999,102.889999
12/18/2018,103.75,104.510002,102.519997,103.970001
12/19/2018,103.650002,106.879997,101.349998,103.690002
12/20/2018,103.050003,104.309998,98.779999,101.510002
12/21/2018,101.629997,103,97.459999,98.230003
12/24/2018,97.68,97.970001,93.980003,94.129997
12/26/2018,95.139999,100.690002,93.959999,100.559998
12/27/2018,99.300003,101.190002,96.400002,101.18
12/28/2018,102.089996,102.410004,99.519997,100.389999
12/31/2018,101.290001,102.400002,100.440002,101.57
1/2/2019,99.550003,101.75,98.940002,101.120003
1/3/2019,100.099998,100.190002,97.199997,97.400002
1/4/2019,99.720001,102.510002,98.93,101.93
1/7/2019,101.639999,103.269997,100.980003,102.059998
1/8/2019,103.040001,103.970001,101.709999,102.800003
1/9/2019,103.860001,104.879997,103.239998,104.269997
1/10/2019,103.220001,103.75,102.379997,103.599998
1/11/2019,103.190002,103.440002,101.639999,102.800003
1/14/2019,101.900002,102.870003,101.260002,102.050003
1/15/2019,102.510002,105.050003,101.879997,105.010002
1/16/2019,105.260002,106.260002,104.959999,105.379997
1/17/2019,105,106.629997,104.760002,106.120003
1/18/2019,107.459999,107.900002,105.910004,107.709999
1/22/2019,106.75,107.099998,104.860001,105.68
1/23/2019,106.120003,107.040001,105.339996,106.709999
1/24/2019,106.860001,107,105.339996,106.199997
1/25/2019,107.239998,107.879997,106.199997,107.169998
1/28/2019,106.260002,106.480003,104.660004,105.080002
1/29/2019,104.879997,104.970001,102.169998,102.940002
1/30/2019,104.620003,106.379997,104.330002,106.379997
1/31/2019,103.800003,105.220001,103.18,104.43
2/1/2019,103.779999,104.099998,102.349998,102.779999
2/4/2019,102.870003,105.800003,102.769997,105.739998
2/5/2019,106.059998,107.269997,105.959999,107.220001
2/6/2019,107,107,105.529999,106.029999
2/7/2019,105.190002,105.589996,104.290001,105.269997
2/8/2019,104.389999,105.779999,104.260002,105.669998
2/11/2019,106.199997,106.580002,104.970001,105.25
2/12/2019,106.139999,107.139999,105.480003,106.889999
2/13/2019,107.5,107.779999,106.709999,106.809998
2/14/2019,106.309998,107.290001,105.660004,106.900002
2/15/2019,107.910004,108.300003,107.360001,108.220001
2/19/2019,107.790001,108.660004,107.779999,108.169998
2/20/2019,107.860001,107.940002,106.290001,107.150002
2/21/2019,106.900002,109.480003,106.870003,109.410004
2/22/2019,110.050003,111.199997,109.82,110.970001
2/25/2019,111.760002,112.18,111.260002,111.589996
2/26/2019,111.260002,113.239998,111.169998,112.360001
2/27/2019,111.690002,112.360001,110.879997,112.169998
2/28/2019,112.040001,112.879997,111.730003,112.029999
3/1/2019,112.889999,113.019997,111.669998,112.529999
3/4/2019,113.019997,113.25,110.800003,112.260002
3/5/2019,112.25,112.389999,111.230003,111.699997
3/6/2019,111.870003,112.660004,111.43,111.75
3/7/2019,111.400002,111.550003,109.870003,110.389999
3/8/2019,109.160004,110.709999,108.800003,110.510002
3/11/2019,110.989998,112.949997,110.980003,112.830002
3/12/2019,112.82,113.989998,112.650002,113.620003
3/13/2019,114.129997,115,113.779999,114.5
3/14/2019,114.540001,115.199997,114.330002,114.589996
